time,titlecount,summary,summlen
2019-03-15,10.0,"國巨 擬配息45元 強攻月線,資訊股迎春燕 樂活,台股周線翻紅,大立光元大金認購靚,台積聯電 瞄準長天期,台指期偏空 量縮價跌,高殖利率股 聚光,籌碼換手族群 喊衝,台股三大族群 聚光,美林亞太論壇 熱炒夯科技",105.0
2019-03-16,15.0,"近一周境外基金績效 黃金、印度放閃,再戰年線 追價宜慎,汽車領漲 大盤戰年線,儒鴻美利達 四檔搶鏡,欣興信驊認購閃亮,全新穩懋 押寶長天期,百元俱樂部 飆上168檔,紡織電子零組件 聚焦,台股拚年線 緊盯五大關鍵,蘋果WWDC 6月登場 外界期待軟體變革,法人鎖碼族 強者恆強,高雄地產活絡 政治盤點火,富邦金擬在陸設理財公司,台化配息6.2元 殖利率5.7％,16檔投信作帳 多頭尖兵",193.0
2019-03-17,21.0,"誠美材 業績前景看旺,台股戰年線 題材族扮伏兵,衝關 類股輪動個股秀,衝關 留意領頭羊換手,台股 本周多空,留美碩士 企業化經營整復推拿,誠美材 訂單滿手 法人大買,挑戰者劉良梅 選亞獅康貿聯,挑戰者 王閔生 青睞聯茂東碩,鍾騏遠 挑寶齡富錦全新,周冠軍陳立委押中揚光信錦,陳立委 03 一檔大賺24%,元大台灣50 偏多操作,油價勁揚 原油ETF錢景亮,高通告蘋果 在美首度勝訴,優質高利股 法人卡位,兩指標指路…短線還有上漲空間,台股配息 挑戰1.5兆新高,智慧城市展來了 概念股High,永豐富邦金法說 助攻台股,15檔年報三率三升 勇",271.0
2019-03-18,22.0,"台指期結算前 權值股強壓中小兵,光磊爆量逾5萬張 創今年新高價,傳下季跌價 MOSFET嚇到臉綠,克年線 台股攀今年來新高,健策神盾認購火紅,台光電聯茂 選價外15％,興櫃十尖兵 帶頭衝鋒,台指期 中性偏多格局,光學族群 題材熱炒,籌碼沉澱 波段行情可期,高殖利率股可布局,展望正向績優股 抗震,債券ETF 推動受益人分散,美林看旺營運 高喊買進,台 生技指數小跌,建準聯嘉 業績看旺,健和興迎利多,美製造業PMI估小幅回升,Model 3概念股 人氣爆棚,和大江申 接單升溫,台達電貿聯 買盤湧,台股三多 ●外資期現貨加碼 ●投信作帳行情熱 ●殖利率題材發燒",280.0
2019-03-19,15.0,"金融股有撐 台股10500保衛戰,穩懋聯詠認購帶勁,欣興聯亞 瞄準長天期,啟碁智邦強勢 四檔俏,台指期 短線有望續強,選擇權 買入買權,證交所推兩檔盤中指數,5G多鏡頭族群吸睛,威盛聯詠 短多點火,威盛聯詠 短多點火,復華傳家 布局高殖利率股,印度躍亞股吸金王,業者淨值 重回1.3兆元,外資狂敲 台積大立光強漲,外資追捧 台股拚萬一行情",169.0
2019-03-20,17.0,"台股籌碼洗清 萬一行情醞釀,台日韓交易所行銷交流合作 拚3贏,台股多空激戰 光學族撐盤,義隆頎邦認購聚光,智邦可成 選逾三個月,台泥 押價內外10％,選擇權 後市偏多,台指期 外資加碼多單,宏達電秀新品 炒熱ＶＲ,參與股東會旺季行情 台新看好長天期權證,台日韓證交所 強化合作,聯茂欣興 多頭指標,車電紡織動能強,陸股基金今年來漲翻天,投信連七買 鎖定高殖利率股,證交所將辦競賽 吸引參與,合庫金去年財報 兩大驚喜",207.0
2019-03-21,21.0,"外資買不停股 12檔閃耀多頭,證交所攜手寬量國際赴港吸引海外資金,夜盤操作留意四指標,華為潛望鏡頭打光 亞光點紅燈,FED 鴿聲又起 台股連5紅再創高,投資情報站,券商前二月賺60億 增4％,電子菁英30指數 聚光,高殖利率股 資金追捧,證交所帶隊 將赴港引資,PCB族火熱 題材一波波,蘋果新品連發 台系鏈沾光,蘋概股反彈 利用富邦權證好布局,台股籌碼穩定波段行情可期,群益安家 布局5G電動車,台股基金剽悍 中小型後勁強,外資轉買 台股走高 亞洲最強,802檔融券回補 行情來了,谷月涵：台股有殖利率優勢,民眾經濟信心 比學者樂觀,大同集團連環爆 綠能將下市",281.0
2019-03-22,14.0,"電子菁英30指數 具投資指標性,外資青睞 光學、觸控、傳產,安成藥鎖漲停 委買逾6萬張,大客戶Levis展威 牛仔雙〝興〞報喜,台股周線連二紅,投資情報站,聯發科光寶科認購靚,台指期 籌碼面偏多,選擇權 逢回布局,高股息族群 漲贏大盤,台灣50 ETF 分批布局,統一推定期定額 終身零手續費,市場頻波動 五力均衡配置為上,熱錢卡位 外資買超99億",174.0
2019-03-23,18.0,"籌碼面 中性偏多看待,境外 印尼表現最亮眼,法人3月加碼 先聚焦金電,5族輪漲行情 台股攀波段高,智易先豐認購發燒,恒大健-DR列全額交割,投信：大盤Q2中性偏多,5G折疊手機 有看頭,5G首波商用頻譜 將釋出,網通紡織內需股 聚光,電信業者 啟動實驗計畫,美光減產 DRAM跌幅將收斂,劉德音談晶圓報廢案 螺絲沒鬆,北美半導體出貨 二年新低,外資做多 大買選擇權,法人一路追價 大軋散戶空手,富邦金將加碼台股500億,14檔外資欽點 一路發",221.0
2019-03-24,23.0,"亞光 買盤逢低布局,美股上周五驚挫 考驗台股多頭,箱型整理 資金行情待續,熱門標的輪動 留意蘋果發表會效應,台股本周多空,挑戰者劉良梅選敦泰聯發科,挑戰者 王閔生 青睞勤誠欣興,衛冕者 陳立委看好良維公準,周冠軍 鍾騏遠 挑寶齡富錦亞光,鍾騏遠 上周績效王03,VIX ETF爆大量 可找買點,元大台灣50 伺機操作,鮑爾賣權出現 股市有撐,華為推新旗艦機 台積吃補,郭台銘：六流六快衝農業,新藥族 重新成為投資亮點,5G大戰點火 市場升溫,生技報喜 50億授權金到手,上海銀配息2元 殖利率4％,十大經理人按讚股 出列,Q2抱雙高 掌握機會財,16檔籌碼搶手 大戶追捧,外資雙升族 股息價差兩頭賺",299.0
2019-03-25,31.0,"連接器無力 嘉澤、貿聯抗跌,恒大健-DR 今起變更交易,誠美材危機 明基材吸買盤,開盤摔 台股年線保衛戰 量縮抗退,投資情報站,台股開盤跌百點 顧立雄：基本面仍不錯,加碼台股 公股行庫銀彈330億,國安基金擴至1兆？ 周三審查,群聯微星認購聚光,美利達期 短線俏,台指期 觀望氣氛轉濃,多元化經營 推升業績,光學電動車 吸睛,高殖利率股 可攻可守,三好族群抗震 躍主流,車用半導體生技 搶鏡,永豐金權證交易 抽黃金,法人買超股 股價有撐,台股基金 布局中長線,專利數量稱冠業界,元大引領趨勢 邁向投信2.0,債券ETF升級 強化風控,國安基金 立委喊增至兆元,仁寶廣達 營運看旺,遠雄台玻 成長可期,亞太遠傳 前景閃亮,緯創中華電 買盤湧,美1月貿易逆差估微減,智慧城市概念股 多頭聚焦,台 生技指數小跌,台積領銜 台股演回補大戲",365.0
2019-03-26,26.0,"台股基金中性偏多,外資升評喊進 緯創爆量飆,蘋概3王穩盤 台股收復10500關,蘋果發表會欠亮 供應鏈淡定,全球股市利多出盡 進入修正期,元大金緯創 選逾100天,台泥犀利 二檔靚,矽創揚明光認購衝,台積期 盯5日線,台指期 留意修正風險,外資豐擁50 投資優選,法人緊抱股 強勢,逐筆交易 有利吸引外資,券商推好康 揪股民練兵,連接線材廠 抗跌,IC設計生技 題材多,元大富櫃50基金 台股短跑健將,印度再登亞股吸金王,成熟市場 復華美國新星 績效佳,產業 富邦科技 重押半導體,台股ETF連結基金 5月開募,國泰金帳上虧千億變賺錢,外資提款 蘋概三王市值掉2,300億,台債市場 牛氣沖天,權證教戰 名家開講,台塑四寶配息1,586億",319.0
2019-03-27,11.0,"題材面發酵 自行車族走勢亮眼,非蘋氣勢旺,統一玉山金認購帶勁,富邦VIX台積 瞄準價平,選擇權 避險操作,台指期 外資加碼多單,高殖利率股 逢低布局,高價生技股 短多點火,台積電聚光 認購吸金,興櫃股王緯穎上市 將帶動高價股行情,ＫＹ股節稅題材 掀除權息行情",129.0
2019-03-28,13.0,"13檔淡季不淡 旺季更旺股,投資情報站,中磊 二檔活跳跳,選擇權 謹慎操作,台指期 短線震盪格局,低波動股利30 去年賺6％,5G聲控元件 話題燒,高殖利率營建股 吸睛,首域中國核心 績優,元大四檔ETF 奪大獎,元富推擬真交易平台 4月全台開講,電子集團股 作帳行情熱,金融股目標價 外資降",146.0
2019-03-29,11.0,"台股量縮觀望 PCB扮奇兵,投資情報站,殖利率曲線倒掛 問題有點嚴重,新普南電認購搶鏡,大江麗豐 押寶長天期,力山廣宇 四檔活力旺,年報績優生 盤面焦點,電動車半導體鏈 聚光,三檔陸股ETF 投資優選,開發金挺新創 打造開放銀行,亞股走弱 台股量縮",124.0
2019-03-30,21.0,"連假到 區間突破再布局,台股基金 近一周 中小型領風騷,非電 水泥營建股有撐,11檔 高殖利率概念股 攻守皆宜,聯發科華新科認購夯,台指剽悍 凱基87搶鏡,爆紅台股榜 中小股奮起,陸股ETF好牛 買氣爆棚,融券回補 軋空行情可期,鴻海砸10億 趕建威州廠,5G起飛年 PCB廠跟著發,國光找外部股東 傳屬意晟德,經部優惠方案 提高誘因,和大台中精機回台大投資,淡化官方色彩 扭轉困境,工業富聯去年獲利增6％,台股擂台贏家 陳立委賺41％,台股Q1漲913點 六年最猛,法人看Q2 喊買5G電動車,股王貴州茅台 股價飆新高,16檔財報逆轉勝 大戶搶",273.0
2019-03-31,26.0,"國臺反 抵禦拉回風險,兩岸財經 本周行事曆,台股本周多空,再戰萬一 台指期蓄勢預熱,財報空窗期結束 台股選股不選市,華固後市看俏 股價喊衝,挑戰者 鄭廳宜 押利勤興能高,挑戰者 黃烱烈 選聯發科亞光,挑戰者 余萬益 挑廣明台光電,衛冕者陳立委看好緯穎盟立,台股擂Q2賽前戰報,台股擂台 新賽季開打 02,元大高股息 續看多,債券ETF崛起 短線強強滾,元大台灣50 區間操作,研發觸礁 蘋果無線充電板喊卡,資金轉進傳產 紡織製鞋有料,中國華映告大同 跨海追債88億元,旗下公司變債主 市場關注,蘋果何時採用…放量關鍵,台廠鏈空歡喜一場,光學指紋辨識廠衝出貨,散戶精算補充保費 再省一筆,台幣估30.5~31元震盪,去年狂賺三股本 悍將出列,15檔年報猛 投信認養",331.0
2019-04-01,27.0,"玉晶光帶旺光學股,大盤淺嘗10700點 續創今年新高,鴻海重登台股市值后座,華孚昆山子公司 漢鼎精密燃爆 7死5傷,台光電穩懋 四檔吸睛,聯亞台郡 瞄準價外15％,選擇權 布局買權,量能前三強 技術面走多,興櫃十悍將 帶頭上攻,PCB股題材熱炒,緊盯基本面 別追高,雙優族群 短線首選,折疊機電競 聚焦,陸股ETF Q1績效靚,台股迎年報行情,陸軍機飛越海峽中線 專家：不影響大盤走勢,陸軍機飛越海峽中線 專家：不影響大盤走勢,中租訊芯 法人搶進,美製造業溫和擴張,ＫＹ股除權息行情 發動,台南鈺齊 動能強勁,IET芮特 接單看旺,麗豐佐登 營運亮眼,台 生技指數微跌,華孚昆山廠爆炸 衝擊營運,台股三王 外資唱旺,台股三王 外資唱旺",317.0
2019-04-02,29.0,"抱股過清明 15檔鋒芒四射,扭轉6年虧損 洋華主攻工控應用,AI擂鼓 矽智財族衝鋒,3王壓陣 台股10700關拔河,投資情報站,欣興臻鼎 鎖定長天期,日月光智邦認購熱,精測華通 四檔錢景佳,台指期 觀望氣氛濃厚,權證標的 Q2增至202種,PCB散熱模組搶鏡,半導體大廠法說 牽動後市,專家：大盤挑戰10,800,5G概念股 法人力挺,群益金鼎證券攜富蘭克林 辦健康講座,陸股債ETF 放量飆漲,連三周躍亞股吸金王,印度基金 3月績效王,台股基金剽悍,營運翻身股 轉機題材熱,12檔強勢股 外資點將,15強獲利成長 躍盤面主流,2018上市櫃獲利總體檢,勞動基金前二月賺1,694億,連假前夕 台股意外爆大量,元大用心創新 掀全民投資運動,朱成志：全球股市 Q2有轉折,鴻海拉漲停 六年半首見,滙豐看台股 喊到10,880",361.0
2019-04-03,19.0,"高股息具防禦力,被動型基金神助？ 台股不懼高,證交所邀22家上市櫃董總 赴港引資,比特幣暴漲 挖礦股開趴,台股再叩10700關 周線連4紅,矽創群聯認購吸睛,亞德客矽力 押逾90天,台積電聯發科 四檔靚,台指期 外資加碼多單,華通期 偏多看待,4月行情 盯四關鍵,IC設計工具機 超人氣指標股,雲端資料中心 帶勁,股息殖利率雙高 領漲,台股投資 盯5G多鏡頭,富邦投信ETF 再獲金鑽獎高度肯定,新台幣走勢的三個關鍵,台股十大高價股 洗牌,內外資加碼 台股資金行情有影",234.0
2019-04-04,7.0,"外資掃貨 最愛元大金,股東會熱季 瞄準 2高1低股,紡織利多點火 漲相佳,晶片網通設備可留意,大立光下周四法說 智慧機市場風向球,外匯存底連五月創新高,外資挺台股 Q1匯入2,500億",92.0
2019-04-05,14.0,"記憶體 美光減產 下半年打氣,矽智財 M31、力旺、晶心科吸睛,光學股 一軍二軍利基比亮,清明變盤無懼 台股挑戰10800關,大立光3月營收俏 年增24％,紅包王台積電 員工紅利大方送,外資偏多 指數可望震盪向上,華為新機概念股 聚光,5G供應鏈 資金卡位,4月大盤 上有壓下有撐,自行車ＩＣ設計 擁利基,晶圓一哥大手筆留才 將發235億員工紅利,加碼台股 鎖定高配息標的,國營事業董座派任 要適才適所",201.0
2019-04-06,21.0,"環球晶 擁長約 未來2年逾80％產能已被訂購 合晶 訂單穩 鄭州廠拚產線滿載,大中華基金 強棒出擊,籌碼中性偏多,台股走強 期待股東會行情,這11檔，法人大買,參與除息？要看所得稅級距,除息好處 可抵減稅額,鉅額交易今年來大增八成,族群輪動 金融紡織優選,外資天天買 17檔閃金光,軋空行情 熱到月中,電動腳踏車5G 聚焦,連十年配息績優生 存股族愛,副董陳瑞聰 布局縝密,景氣乍暖還寒 中小股活跳跳,台股還有戲 雙做多族群悍,仁寶將開診所 攻精準醫療,大立光加快獵地擴產,貴州茅台Q1淨利增30％,16檔超值銅板股 外資愛,大立光上月業績跳增55％",275.0
2019-04-07,20.0,"台股本周多空,融券回補潮 多頭唱高,銀彈上膛 台股Q2高檔整理,向上攻堅力道穩健,挑戰者余萬益青睞廣明泰碩,挑戰者 黃烱烈 選正崴承業醫,衛冕者 陳立委 挑合勤控富旺,周冠軍 鄭廳宜 看好元山眾達,鄭廳宜 03 一檔大賺14％,元大台灣50 看外資動向,陸股ETF人氣熱 可乘勢做多,台股迎高股息行情,元大台商50 走勢穩健,蘋概有雜音 還沒翻多,美韓5G商轉 散熱股好運到,五大轉機族群 外資比讚,5G基建鏈 暗藏七彩蛋,布局壽險金控…再等等,熱板將躍主流 業者搶進,4月11日星期四 大立光法說 台股添利多",255.0
2019-04-08,34.0,"勝大盤 台股基金首季全賺,富邦證券大蘋果報酬指數 月底掛牌,外資投信鎖碼股 後市看漲,永大經營權大戰 ISS力挺市場派,手機鏈 散熱、鏡頭、IC載板熱身,櫃買指數 創8個月新高,LED補漲 晶電掛紅燈帶動唱,3月豐收股 法人：留意6族,收假！ 台股盤中漲百點 登半年新高,投資情報站,美律南電 押價外15％,群聯創意認購搶鏡,緯創富邦金 四檔靚,臺指選 訂即時區間價,神通交易量 稱冠,選擇權 站在賣方,新能源航太 聚焦,二低一高股 Q2投資優選,半導體雲端運算 亮眼,十檔創高股 後市看漲,業績展望雙優股 吸睛,野村投信 金鑽獎四喜臨門,台股Q2行情樂觀 部分產業迎春燕,群益期創新業務 打國際盃,證交所赴港招商 大陣仗出擊,台 生技指數小跌,IMF恐再下修全球經濟成長,台積日月光 接單旺,鴻海欣興 買盤進駐,華為P30受惠股 大盤新寵,晶技華通 營運升溫,大立光 題材熱,丁兆宇：挑選最佳權證 有訣竅,台股可望啟動補漲行情",414.0
2019-04-09,15.0,"大立光攻4800 台股續創今年新高,金像電強勢 認購火,大江景碩 瞄準長天期,選擇權 分批做多,擬真逐筆交易 抽好禮,權證宣導會 19日登場,營收雙增族群 法人青睞,低基期轉機股 吸睛,元大三維資產配置 穩穩賺,台股基金績效紅不讓,台韓股市吸金,ISS的報告…有如米其林指南,雙王領漲 台股強勢軋空,萬一行情…三訊號亮了,海外資金匯回 開放投資台股",174.0
